source,market_id,player_name,match_name,match_key,match_start_time,status,label,would_have_worked,n_pre_snapshots,pre_span_minutes,best_wave_pp,entry_time,entry_lead_minutes,entry_prob,peak_prob,peak_time,peak_lead_minutes,move_at_start_pp,max_dip_after_entry_pp,entry_spread,entry_volume,entry_velocity5_pp,entry_band,max_prematch_watch_score,n_prematch_score_rows,alerted_prematch,first_prematch_alert_type,first_prematch_alert_at,alerted_any
polymarket,0x42572d5c14804b7177b0699778d2d486b84af6d47b23deb5c369c64e84c02120,Roberto Carballes Baena,Cattolica: Roberto Carballes Baena vs Francesco Forti,francesco forti|roberto carballes baena,2026-06-13T14:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,36.0,1,0,,,0
polymarket,0x42691b1ece7db7dcb92b6321e4a1a455784ad025d849aef086eeb9826ee850aa,Sergi Perez Contri,ITF kiseljak: Sergi Perez Contri vs Ivan Biletic,ivan biletic|sergi perez contri,2026-06-13T10:15:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x4ab4268437bbca4edc3c653482c25703fccd8df045ec72a9fe2568a959effc17,Caty McNally,Libema Open: Caty McNally vs Ajla Tomljanovic,ajla tomljanovic|caty mcnally,2026-06-13T09:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,19.0,4,1,NEW_LOW_WATCH,2026-06-13T04:53:52.726950,1
polymarket,0x4c72ef3033ddb227098bc29e81a575b02f9e36f38488957dcb460f69a2ef8f0f,Emma Lene,ITF Casablanca: Emma Lene vs Aran Teixido Garcia,aran teixido garcia|emma lene,2026-06-13T09:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,30.0,4,0,,,0
polymarket,0x595d00685c100091a7ad3f17992b9e41fbba2654719620aa428bdfe4d5ad5d26,Johan Alexander Rodriguez,Tucuman: Johan Alexander Rodriguez vs Nicolas Kicker,johan alexander rodriguez|nicolas kicker,2026-06-13T14:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,26.0,4,0,,,0
polymarket,0x5a99a0d143e742464538123cfe5063151124e37d32e1a5438cfa6241f4ea41d3,Nina Vargova,ITF Casablanca: Nina Vargova vs Luna Vujovic,luna vujovic|nina vargova,2026-06-13T09:00:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,,0,0,,,0
polymarket,0x5b47d5871af0b4fe870fb6a79dd1ebb5316c4525e6f15fd349cad74fec6ca724,Altmaier/Fonseca,"Halle Open, Qualification (Doubles): Altmaier/Fonseca vs Nouza/Oberleitner",altmaier fonseca|nouza oberleitner,2026-06-13T09:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,18.0,4,0,,,0
polymarket,0x605b37e81752ce6e9bab53db5e26a5ff96370781dcee3260828a4557ca138ec3,Stefan Adrian Andreescu,ITF Curtea de Arges: Stefan Adrian Andreescu vs Anas Mazdrashki,anas mazdrashki|stefan adrian andreescu,2026-06-13T08:15:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,19.0,2,0,,,0
polymarket,0x653d5166846d7274b0637fb13e85595f051cfd0cd3bfeedcc6e839d3e601e529,Radu Mihai Papoe,ITF Curtea de Arges: Radu Mihai Papoe vs Alan Fernando Rubio Fierros,alan fernando rubio fierros|radu mihai papoe,2026-06-13T08:15:00,upcoming,flat,0,6,281.9,0.0,2026-06-13T00:15:18.838431,479.7,0.89,0.89,2026-06-13T00:15:18.838431,479.7,-2.5,0.0,0.02,67.163567,,60%+,23.0,1,0,,,0
polymarket,0x66fad77c9269f7f49df8fe8f9bfe73fc75db680d9b4f89bd1be721dae1d0dae1,Adrian Mannarino,Libema Open: Adrian Mannarino vs Alex de Minaur,adrian mannarino|alex de minaur,2026-06-13T13:00:00,upcoming,flat,0,14,751.9,0.0,2026-06-12T16:25:19.324817,1234.7,0.5,0.5,2026-06-12T16:27:24.987255,1232.6,-29.5,0.0,1.0,,,30-60%,30.0,14,0,,,0
polymarket,0x7cb7895454b8a61d86b47e873d0c1828880579b49f1bcbaed2a475ec2ad1d959,Christie/Silva,Ilkley (Doubles): Christie/Silva vs Brooks/Rajecki,brooks rajecki|christie silva,2026-06-13T14:30:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,19.0,4,0,,,0
polymarket,0x7edba8b3cf8b172069d056ed6d9a79e8ad5ce0de41b955698b9cb4eada68b433,Ruth Roura Llaverias,ITF Madrid: Ruth Roura Llaverias vs Marta Soriano Santiago,marta soriano santiago|ruth roura llaverias,2026-06-13T09:15:00,upcoming,flat,0,6,366.4,0.0,2026-06-12T22:50:44.867411,624.3,0.54,0.54,2026-06-12T22:53:58.651452,621.0,-1.0,0.0,0.1,,,30-60%,31.0,6,0,,,0
polymarket,0x8a9c32f5092fad68394c6b1378779d2fceec42effe2ad0c393c22600d0ae1817,Andreea Prisacariu,ITF San Gregorio: Andreea Prisacariu vs Lucciana Perez Alarcon,andreea prisacariu|lucciana perez alarcon,2026-06-13T13:00:00,upcoming,flat,0,6,366.4,0.0,2026-06-12T22:50:44.867411,849.3,0.635,0.635,2026-06-12T22:53:58.651452,846.0,-31.0,0.0,0.73,,,60%+,30.0,4,0,,,0
polymarket,0xa4e34ea35d5b9a9aa9299ee563e5bacd6a16da277334fca92ca807aefd002ae4,Dane Sweeny,Ilkley: Dane Sweeny vs Toby Samuel,dane sweeny|toby samuel,2026-06-13T10:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,36.0,4,0,,,0
polymarket,0xa815b7fd5152bfa878ab745e32800d073e1d0dd85044545ef32a42003930fe2f,Georgii Kravchenko,ITF Ceska Lipa: Georgii Kravchenko vs Jan Kumstat,georgii kravchenko|jan kumstat,2026-06-13T09:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,56.0,4,0,,,0
polymarket,0xadb043c983d4731a15426f4e4c4a475abea023cc044da8ca608f48c533007cb5,Arends/Pel,"Halle Open, Qualification (Doubles): Arends/Pel vs Galloway/Peers",arends pel|galloway peers,2026-06-13T09:00:00,upcoming,flat,0,6,366.4,0.0,2026-06-12T22:50:44.867411,609.3,0.5,0.5,2026-06-12T22:53:58.651452,606.0,-0.5,0.0,1.0,,,30-60%,19.0,6,0,,,0
polymarket,0xb14c07f00df6db79df4aaa4caf26d370c2314f148666ba30457824ce8af7d996,Elena Ruxandra Bertea,ITF Ceska Lipa: Elena Ruxandra Bertea vs Eva Vedder,elena ruxandra bertea|eva vedder,2026-06-13T08:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,41.0,4,0,,,0
polymarket,0xb7176d7c77a17352d38f8fafed3ad6ca133af989a7fd264e43b46773a270dbba,Darwin Blanch,Ilkley: Darwin Blanch vs Jacob Fearnley,darwin blanch|jacob fearnley,2026-06-13T10:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,36.0,4,0,,,0
polymarket,0xc4d0481de333b336146b8e74f3468c9ac200049f272a9ded356e831c555099a0,Casanova/Taverna,Tucuman (Doubles): Casanova/Taverna vs Pino/Dickerson,casanova taverna|pino dickerson,2026-06-13T13:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,24.0,4,0,,,0
polymarket,0xc7cfac16c57ba1d53d73f124f15ad5efdc9f77f0a6f2fd2b8bf0c705144da43d,Pablo Martinez Gomez,ITF Martos: Pablo Martinez Gomez vs Pablo Perez Ramos,pablo martinez gomez|pablo perez ramos,2026-06-13T09:30:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,19.0,2,0,,,0
polymarket,0xd0110a14f97835c6388280e29058ec6f98ef99909f101e8c280f6bfa2cd3fd37,Guido Justo,Tucuman: Guido Justo vs Luciano Emanuel Ambrogi,guido justo|luciano emanuel ambrogi,2026-06-13T15:30:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,13.0,2,0,,,0
polymarket,0xd111e103b73cdbee2baf329ff6cd55ad1952657f4500c3f1b6db7365c8acb72d,Alina Granwehr,ITF Nice: Alina Granwehr vs Jenny Lim,alina granwehr|jenny lim,2026-06-13T11:15:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,49.0,4,0,,,0
polymarket,0xd3dfc8dd46bd92eb97b165cd64eb5534d2d02deab9e82a0bb226472c04783989,Cabral/Mektic,Stuttgart Open (Doubles): Cabral/Mektic vs Glinka/Sakellaridis,cabral mektic|glinka sakellaridis,2026-06-13T11:30:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,,0,0,,,0
polymarket,0xe568e84a16153827eda81b0f759abc63222070f60324e52cad5b200247a07c6c,Rafael Izquierdo Luque,ITF Martos: Rafael Izquierdo Luque vs Joao Domingues,joao domingues|rafael izquierdo luque,2026-06-13T08:30:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,19.0,2,0,,,0
polymarket,0xe9395dbbdad5f93fdda59d37662c5c3cff5c40a15f646cf72ae4d7fb1cb5e467,Mark Lajal,Ilkley: Mark Lajal vs Yunchaokete Bu,mark lajal|yunchaokete bu,2026-06-13T10:00:00,upcoming,flat,0,14,751.9,0.0,2026-06-12T16:25:19.324817,1054.7,0.5,0.5,2026-06-12T16:27:24.987255,1052.6,-7.5,0.0,1.0,,,30-60%,36.0,14,0,,,0
polymarket,0xf2e1c206a39a713616aad3524a4996bd2d0b80d3a089d17734fbb42135f3dbbd,Daniel Galan,Lyon: Daniel Galan vs Felix Balshaw,daniel galan|felix balshaw,2026-06-13T14:00:00,upcoming,flat,0,6,366.4,0.0,2026-06-12T22:50:44.867411,909.3,0.455,0.455,2026-06-12T22:53:58.651452,906.0,0.0,0.0,0.01,17.528570000000002,,30-60%,30.0,6,0,,,0
polymarket,0xf2e67ed267667a39638aca4f6904060ff437790ddb41ad1338c82665ef99f11f,Lucia Bronzetti,Modena: Lucia Bronzetti vs Laura Samson,laura samson|lucia bronzetti,2026-06-13T18:00:00,upcoming,insufficient_history,0,4,281.9,,,,,,,,,,,,,,30.0,4,0,,,0
polymarket,0xf6b217a1be6f5260be951d1b10b93ccd3ac3735e0ea1efa3d2bba5b857e19ec2,Katie Boulter,HSBC Championships: Katie Boulter vs Donna Vekic,donna vekic|katie boulter,2026-06-13T13:00:00,upcoming,insufficient_history,0,2,3.3,,,,,,,,,,,,,,19.0,2,0,,,0
polymarket,0xf90f75d78ec96955a170fc7468a1d46c877ca2ea8f6f3b2da15c1dc2670c12b9,Marie Weckerle,ITF Merzig: Marie Weckerle vs Valentina Steiner,marie weckerle|valentina steiner,2026-06-13T09:00:00,upcoming,flat,0,6,366.4,0.0,2026-06-12T22:50:44.867411,609.3,0.5,0.5,2026-06-12T22:53:58.651452,606.0,-20.0,0.0,1.0,,,30-60%,30.0,6,0,,,0
